waveform,class
"[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 3.14287510e-05 7.62910122e-04
 2.36423487e-04 7.17638878e-04 9.07891360e-03 9.81209382e-03
 9.20337019e-04 9.72170863e-03 1.06636903e-02 3.07897941e-02
 6.48017431e-04 1.32020574e-02 1.80012183e-03 5.05738626e-02
 2.50360676e-02 1.82585313e-02 1.78741190e-03 2.44549660e-03
 1.20425913e-02 2.16848944e-03 1.20864783e-02 6.76415305e-02
 1.27866285e-01 2.94438319e-02 4.89224028e-01 3.87165908e-01
 3.11263272e-01 4.75913936e-01 8.46514375e-02 4.52372040e-02
 7.89845946e-01 5.50213517e-01 6.57308827e-01 2.83541131e-01
 5.39464035e-01 2.98635709e-01 2.50249558e-01 2.13965270e-01
 3.25414798e-01 7.58173473e-02 2.57810517e-01 1.76398348e-02
 8.13818722e-02 5.01382645e-02 3.70043813e-02 1.22432760e-02
 7.52446142e-02 1.54346974e-01 6.71955820e-02 1.07310277e-01
 6.40217815e-02 8.52789995e-01 3.87784887e-01 3.70074959e-01
 1.79883951e-01 4.78827215e-01 9.38675806e-02 5.18903308e-01
 2.66592414e-01 4.63933479e-01 4.60626256e-02 4.50602812e-01
 1.37496822e-01 1.79519012e-01 7.50169366e-02 3.44101409e-02
 2.99931650e-01 7.84233854e-02 2.71136213e-01 5.44610233e-02
 6.99046837e-02 1.24527507e-01 1.55608371e-01 1.55875468e-01
 1.14824423e-01 7.68623611e-02 4.13748024e-02 5.80054880e-02
 1.34222789e-01 2.11059164e-01 3.19876731e-02 1.58403107e-02
 3.93254213e-02 1.88620263e-01 6.24911353e-01 3.50169202e-01
 3.22445867e-01 4.62134773e-02 3.09693187e-01 7.44663200e-02
 1.88152009e-01 4.92423846e-01 3.71830533e-01 5.14218442e-01
 1.33953773e-01 2.29134849e-01 5.17592487e-01 2.62045722e-01
 1.66304811e-01 1.47497331e-01 4.41685950e-02 2.00525908e-01
 3.86598271e-01 4.32532350e-01 4.67842536e-01 4.63614158e-01
 4.17335495e-01 3.97670252e-01 2.31771497e-01 2.04896832e-01
 1.61323968e-01 1.22165317e-01 2.15451356e-01 5.45482311e-02
 1.39933824e-01 9.63037650e-02 5.94866977e-02 8.50404116e-03
 5.50306734e-02 8.76426115e-02 1.87650911e-01 1.10014786e-02
 2.48360750e-01 5.96869357e-01 1.53881929e-01 3.10286715e-01
 2.52916440e-01 4.75353945e-01 4.98754459e-02 1.22933638e-01
 1.51675939e-01 1.82534411e-01 1.14243164e-01 1.00378492e-01
 5.88892683e-02 5.77206473e-02 3.73721512e-02 7.61504480e-02
 4.51118980e-02 2.30937456e-02 1.69356043e-01 4.08375816e-01
 5.96652470e-01 2.64297958e-01 8.02977533e-02 5.64869571e-01
 1.77836426e-01 4.35363549e-01 1.45510587e-01 3.96380069e-01
 3.46694674e-01 1.04427924e-01 3.04369616e-01 1.18806027e-01
 9.33099483e-02 2.97231420e-01 4.23779427e-02 7.83872061e-03
 2.60231946e-02 1.18370807e-01 7.76292038e-02 1.40225743e-01
 1.94761988e-02 4.15938913e-02 7.86787164e-02 1.95562965e-03
 2.59462429e-02 1.29563752e-01 9.07301575e-01 5.47355798e-01
 5.79868951e-02 4.30650526e-01 3.27244178e-01 7.50103300e-02
 2.85076956e-01 4.72272857e-01 4.41046930e-01 1.26188700e-01
 4.29276784e-02 4.40129928e-02 6.89010401e-02 1.55719740e-01
 1.75417733e-01 2.55237480e-01 5.00625051e-01 2.06461978e-01
 2.08342323e-01 5.18288765e-01 3.29058457e-01 5.54806991e-01
 4.68000812e-01 4.87624434e-01 3.24010477e-01 9.75538994e-02
 2.18756565e-01 4.24805471e-01 2.71665090e-01 1.51709129e-01
 9.61880228e-03 3.14612494e-02 5.47493562e-02 8.28136264e-02
 3.14723549e-02 3.97381164e-02 2.31537559e-01 4.70698557e-02
 9.61541402e-02 4.34703042e-02 6.81014788e-02 1.44272691e-01
 4.74485108e-02 2.43436912e-02 6.74565759e-02 1.15689516e-01
 1.99558412e-02 1.95000960e-01 1.38055901e-02 4.58662824e-02
 5.68763181e-02 5.59237973e-02 3.69667549e-02 3.07527025e-02
 1.84781865e-01 6.80339652e-02 1.21946952e-01 7.12801556e-02
 5.61725218e-03 6.68946336e-02 5.82820233e-02 2.69506102e-02
 3.93176507e-02 1.14946929e-01 1.03200001e-01 1.75986565e-01
 3.14759288e-01 1.35500168e-01 7.93435336e-02 4.00727587e-02
 1.72442258e-01 4.67296450e-02 1.24423405e-01 6.55617274e-02
 1.07834310e-01 2.31191654e-03 5.13981201e-03 6.35073127e-02
 2.55787247e-02 3.57269709e-02 1.11600380e-02 1.41289696e-02
 9.59369389e-02 2.38500050e-01 6.30176345e-01 2.92066408e-01
 6.10216807e-01 3.47414137e-01 1.70586121e-01 2.27550103e-01
 7.01452914e-02 1.54800567e-01 1.68151463e-01 3.03767278e-01
 2.95483018e-01 9.43041854e-02 4.10542858e-01 1.16660158e-01
 2.24142821e-01 3.43972532e-01 2.99747371e-01 2.56832356e-01
 2.50731371e-01 2.51659668e-01 2.81162739e-02 8.78268425e-03
 1.46214163e-02 2.95475562e-02 1.54175484e-02 1.99603369e-01
 3.56234983e-02 1.09018787e-01 1.10055967e-01 2.60097926e-02
 1.40873195e-01 2.15761994e-02 1.27468974e-01 6.54315765e-03
 5.45521636e-02 7.78116415e-02 6.26374064e-02 2.01662471e-02
 3.07299568e-02 2.82439709e-02 5.56279455e-03 5.11439216e-03
 1.37076859e-02 6.08814862e-03 7.71618309e-03 4.45828631e-02
 4.14028964e-03 5.98014571e-03 1.99664747e-02 2.11280801e-02
 2.39195447e-02 1.23800650e-02 1.29898898e-02 1.14140163e-02
 1.73014173e-02 1.68979716e-02 2.38377167e-03 1.07544215e-02
 1.06408187e-02 1.78954176e-02 3.50366710e-02 8.57287610e-03
 9.51526673e-03 9.91364738e-03 9.65627139e-03 1.33807200e-02
 2.01993432e-03 1.89832802e-02 5.31117578e-03 5.80176631e-03
 1.61218482e-02 9.05148029e-03 4.16961056e-03 1.58225986e-03
 7.26787508e-03 2.34428281e-02 3.91788482e-02 4.84631624e-01
 1.67690948e-01 4.58631458e-01 1.54768195e-02 2.44181261e-02
 2.59044826e-01 1.87197192e-01 1.46964804e-01 3.21307290e-01
 4.44480309e-01 2.99507503e-01 2.82439898e-01 7.71788194e-03
 7.18620343e-01 1.79185094e-01 9.72623576e-02 3.55786675e-02
 1.87066632e-01 1.00493667e-01 1.46297942e-01 3.93523198e-02
 1.62815087e-02 1.33316735e-02 6.41341889e-02 9.27025460e-02
 3.33096941e-02 1.29590525e-01 1.24884832e-01 6.99645211e-02
 4.54044465e-02 4.05968858e-03 2.33492340e-02 5.29456479e-03
 6.72377073e-03 8.34563899e-03 8.86511000e-03 2.28749398e-02
 1.71598778e-02 2.39489285e-02 1.61564166e-01 3.93781738e-01
 3.80739562e-01 1.27532114e-01 1.61861340e-01 2.77014710e-02
 3.32720048e-03 5.07458241e-02 7.82067818e-02 1.10915460e-01
 1.32298808e-01 3.24045272e-01 2.17088199e-01 1.46034242e-01
 5.88743247e-03 1.33141344e-01 2.12640512e-02 3.06868626e-01
 1.25450266e-01 1.94088110e-02 2.81238558e-02 1.02399212e-01
 1.38548285e-01 2.07013633e-01 6.30230457e-02 3.78709843e-02
 2.61091124e-02 9.21541945e-02 9.12126848e-02 2.92209395e-01
 4.78926975e-02 3.13534353e-02 2.04936535e-02 1.88626114e-01
 1.55278070e-01 3.64485738e-02 3.31012702e-02 3.26318210e-02
 1.95631234e-02 2.02852296e-03 4.18678783e-03 6.20269210e-02
 8.84134181e-02 1.10257344e-02 1.72002413e-02 1.71063011e-02
 2.96037756e-02 3.77528827e-03 8.13561062e-04 2.19280189e-02
 1.54765992e-02 2.77947191e-02 1.82218173e-02 2.24840152e-02
 1.43400047e-02 7.22590716e-03 1.35117517e-02 9.10112451e-04
 1.49834290e-02 5.11583933e-03 2.40184556e-02 1.31259866e-02
 1.03081270e-02 1.80559590e-03 7.92284522e-03 1.85872591e-02
 2.24890174e-03 2.23647496e-03 1.36666933e-02 8.64743680e-03
 3.92714671e-03 9.88624554e-03 1.89025533e-03 1.29213380e-02
 5.65824483e-03 4.08347250e-03 2.75094694e-02 5.81183358e-03
 7.22615884e-03 5.22101082e-03 9.63531889e-04 4.05685716e-03
 4.67394920e-03 1.65694641e-03 1.84988873e-02 8.95735134e-03
 4.06591770e-03 2.26616396e-02 2.47677120e-02 1.33413632e-02
 4.51611332e-03 3.59436059e-03 3.76006153e-03 4.93780599e-03
 4.17552508e-03 7.26394255e-03 5.38894542e-03 1.15927103e-02
 1.11594403e-02 1.47709467e-02 4.53451755e-03 2.28017319e-03
 9.48232789e-03 7.80247845e-03 3.81429893e-03 5.33458218e-03
 1.28415234e-02 2.48224213e-03 4.92896253e-02 2.33793099e-02
 1.00815820e-02 2.39018955e-03 4.15406921e-03 1.32439310e-02
 3.34081961e-02 7.93108779e-03 8.45109362e-03 4.88221580e-03
 1.02602760e-02 1.45716777e-02 8.72218626e-03 2.44455279e-03
 1.76569177e-02 3.65309681e-03 2.11560482e-03 3.48711273e-03
 5.63424069e-03 3.47386798e-03 1.13583317e-02 1.51237415e-02
 1.78395128e-03 1.51134855e-02 1.07345701e-02 1.22307863e-03
 1.43894602e-02 7.31355531e-04 3.42003956e-04 1.80065350e-02
 2.80637039e-02 5.66913006e-03 1.07428127e-02 3.70935710e-02
 1.01678773e-02 1.71477027e-03 1.31980934e-02 2.59546428e-02
 2.81474510e-03 6.69196445e-03 2.29034113e-02 1.92002298e-02
 1.38526231e-02 5.73041456e-03 1.33342532e-02 2.50235149e-02
 1.20320836e-02 8.94536500e-03 2.12785858e-02 1.67140552e-02
 7.82663989e-03 1.93421783e-02 1.74993964e-02 6.31912949e-03
 1.87009563e-02 1.94436375e-02 1.22118787e-02 1.53085388e-03
 1.01994005e-03 1.76588053e-02 1.41628523e-02 1.32219717e-02
 6.37298937e-03 1.66173150e-02 8.78548421e-03 5.74645926e-03
 2.70355213e-02 1.33770391e-02 2.07089986e-03 3.13204964e-02
 3.04916142e-02 2.37684727e-02 7.15052220e-02 1.58829079e-02
 1.04990590e-02 5.28792039e-02 1.12847463e-02 1.50458869e-01
 4.58244214e-01 4.35392209e-01 4.81852366e-01 2.85205722e-01
 3.04400164e-01 1.77498197e-02 3.64522829e-01 3.00519421e-01
 3.41589720e-01 4.48864950e-01 3.21536604e-01 5.79368387e-01
 1.24497494e-02 2.91987600e-01 6.63061704e-03 4.53157287e-02
 8.82625035e-02 7.83647121e-02 1.70476624e-01 1.91546566e-01
 8.31243589e-02 3.14987437e-01 3.71298761e-02 6.64794847e-02
 1.25857047e-01 1.68719792e-01 8.39900181e-02 4.32769183e-02
 4.92849377e-02 4.35158586e-02 1.23481014e-02 5.77074025e-02
 2.89598166e-02 1.60724084e-01 6.24447755e-02 1.11150311e-01
 6.81815136e-02 5.63117867e-01 4.63520123e-01 1.17192150e-01
 5.02541639e-02 1.40783501e-01 2.11974845e-01 1.82167018e-01
 1.55704797e-01 4.29892178e-01 1.54523340e-01 5.90270011e-01
 6.48032532e-02 1.57654512e-01 5.32224694e-01 5.00302301e-03
 1.04709273e-01 1.91499061e-01 1.04706158e-01 1.62754778e-01
 3.76662476e-01 1.91675458e-01 1.47045845e-01 9.60420475e-02
 8.42947417e-02 7.15425653e-02 4.27698803e-01 2.13097314e-02
 4.31470505e-02 2.88412336e-01 5.47151338e-01 2.05468433e-01
 4.27016683e-02 5.63569981e-01 4.99240519e-02 7.20521294e-01
 5.65035146e-02 1.43269645e-01 1.00255671e-01 1.36065823e-01
 1.95512629e-02 5.68833102e-01 3.28087846e-02 7.73547056e-01
 7.63426227e-02 5.62508954e-01 1.93974759e-01 4.19129136e-01
 2.71779700e-01 9.39511389e-02 2.09562853e-01 8.40284939e-02
 9.60220388e-02 2.12705320e-01 2.96384448e-01 1.42631757e-01
 1.32479736e-01 4.74029517e-01 4.99460866e-01 3.17559042e-01
 8.15384496e-02 6.57776624e-01 6.13390749e-03 5.18350474e-01
 2.14546717e-01 1.93502541e-01 3.27529491e-01 4.99469424e-01
 9.52976989e-02 2.97203200e-01 2.47387371e-01 1.17116016e-01
 2.76899660e-01 3.02449033e-02 5.62681608e-02 4.59590271e-02
 3.08148050e-02 7.99916769e-03 3.67697511e-02 1.46333397e-02
 3.29821933e-02 8.05651965e-03 7.29540276e-03 2.45950583e-02
 4.97791776e-03 6.52566578e-03 1.58448095e-02 3.16503567e-02
 1.50303676e-02 1.28440717e-02 4.98008852e-03 1.54351976e-02
 2.87316671e-03 7.95260658e-03 9.40880537e-03 1.94049414e-02
 9.06157902e-03 4.21900309e-03 6.53601618e-03 5.74551546e-03
 3.50856860e-03 9.08674719e-03 3.18704524e-03 2.32305031e-02
 1.14019041e-02 1.21639648e-02 1.47451808e-02 2.07379420e-03
 5.04379545e-03 7.46616879e-03 1.16373838e-02 5.70304417e-03
 1.56362283e-02 1.48589724e-03 2.73043173e-03 9.09498977e-03
 1.29396163e-02 6.81333795e-03 2.60673018e-03 4.57796410e-03
 3.24650504e-03 1.00426342e-02 9.29960698e-03 1.08634941e-02
 1.20687662e-02 2.70111082e-03 8.75257683e-03 2.97506634e-03
 1.08472292e-02 3.26774068e-03 5.00277133e-03 2.84906819e-02
 1.80056542e-02 2.46495159e-02 1.63278496e-03 1.24662660e-02
 2.86778702e-03 7.45827228e-04 5.93097340e-03 1.26247625e-02
 7.49633913e-03 1.72913815e-02 1.13671091e-02 1.36817313e-03
 6.52660958e-03 2.66203723e-03 1.48953718e-02 6.06603209e-03
 2.75928075e-03 1.35401603e-03 2.02552166e-02 3.38247607e-03
 3.75376948e-03 4.03720239e-01 1.01862029e-01 5.50690580e-01
 1.24846891e-01 2.02981314e-01 1.41221805e-01 4.10279221e-01
 1.85915314e-01 2.67394650e-01 6.69068371e-01 2.29367670e-01
 2.65915280e-01 3.48881080e-01 2.37110012e-01 1.69572332e-01
 1.35055289e-01 1.02659766e-01 3.85424396e-02 5.30536193e-02
 6.02057145e-01 9.92624720e-02 1.07101822e-01 1.83891478e-01
 1.31176937e-01 1.71007326e-02 3.87104906e-01 2.59396677e-02
 8.09006395e-01 3.99196104e-02 5.33973253e-01 1.93397244e-01
 1.79967729e-01 3.88161938e-01 3.13189486e-01 5.35122778e-01
 1.53120938e-02 4.84553760e-01 4.18339107e-01 1.17579425e-01
 5.02675974e-02 1.64375042e-01 3.70465695e-01 1.00458086e-01
 7.51963227e-02 1.75579785e-01 1.49653047e-01 6.78450466e-02
 5.71712891e-02 4.85322207e-02 6.49665631e-02 5.54458538e-02
 4.17257725e-02 3.02568267e-02 1.93959123e-02 2.29462916e-02
 6.73873320e-02 4.51716095e-02 8.25896611e-03 2.10937885e-02
 4.22771757e-03 4.58274605e-02 4.74725464e-02 1.49252590e-01
 2.86469762e-01 2.52646134e-01 1.57521938e-01 1.89457891e-01
 1.36549712e-01 9.26742318e-02 2.41629523e-02 9.28597527e-02
 4.02652952e-02 2.61037957e-02 1.04729156e-02 2.44918374e-02
 8.84849587e-02 1.44285967e-02 2.06533770e-02 2.43037682e-02
 2.76009871e-02 3.82748076e-03 1.44188126e-02 4.18480584e-03
 7.02497708e-02 2.11124759e-02 5.72858986e-03 9.41992341e-02
 3.53509270e-02 4.78952773e-02 5.79718256e-02 1.69335845e-02
 3.35262065e-01 7.48283138e-01 3.25581191e-01 2.85714654e-01
 5.27503272e-01 2.50422023e-01 4.84638073e-01 1.90935483e-01
 8.60774974e-02 3.77075989e-01 4.04941682e-01 1.68384489e-02
 2.93002255e-01 6.62264156e-01 8.85072325e-02 2.53395642e-01
 3.76582598e-01 2.33413123e-01 6.45688699e-01 2.83878385e-02
 2.47689137e-01 8.35105015e-03 2.06821599e-01 1.41699214e-01
 1.65986717e-01 1.99230282e-02 2.87971736e-01 1.95722877e-01
 1.57026409e-02 4.93864598e-02 3.45490408e-01 1.08734921e-01
 8.63229154e-01 3.65652817e-01 4.24592328e-01 1.43694420e-01
 2.71472082e-01 3.62917950e-01 3.14335644e-01 5.40334319e-01
 2.05138006e-01 2.32477339e-01 9.65300582e-02 2.84808506e-01
 3.61964926e-01 1.42061195e-01 3.39760214e-02 4.15445617e-02
 5.10061573e-02 3.01330308e-02 4.72362802e-02 9.09977172e-03
 1.94622934e-02 2.39347399e-02 1.41733600e-02 4.19848474e-02
 1.88532866e-02 8.64602109e-03 1.00145403e-02 2.51807531e-03
 3.25868014e-03 2.19843956e-04 2.86475425e-02 1.80089575e-02
 2.84777832e-04 8.11767830e-04 6.72870998e-03 9.12745670e-03
 1.17182995e-03 6.82183220e-04 9.26858721e-03 1.46186164e-03
 3.40169826e-03 1.67327425e-03 6.93980800e-03 5.99946228e-03
 1.04200939e-02 1.16890415e-03 5.66472563e-03 1.18142531e-02
 3.21800209e-03 1.55851684e-02 3.46030863e-04 2.76289867e-03
 6.00528242e-03 1.44686770e-02 3.51284719e-04 1.00131560e-03
 1.24772142e-02 1.08491482e-02 1.85691695e-02 1.74517342e-02
 8.97135114e-03 9.96307137e-03 9.10159641e-03 6.79276297e-03
 3.24546685e-03 4.65010236e-03 1.08359349e-02 5.49949661e-03
 6.92281948e-04 1.91987197e-02 1.79218442e-02 5.82715471e-03
 4.98839401e-03 3.70893868e-03 1.79126578e-02 9.24288422e-03
 3.18770590e-03 7.63098884e-04 6.68979370e-03 8.94256504e-03
 8.00416986e-03 6.27499081e-03 2.85775121e-03 2.34916543e-03
 4.19559669e-03 1.84748832e-02 8.24015291e-03 6.82966580e-03
 1.21395517e-02 1.46823547e-02 2.22105945e-03 2.34501269e-03
 1.20572833e-02 8.25839983e-03 2.78221524e-03 6.57729198e-03
 1.52089672e-02 7.76913062e-03 1.51065957e-02 1.43272633e-02
 1.67513041e-03 1.60732107e-02 4.36746382e-03 7.54925521e-03
 7.58471087e-03 2.56469934e-03 3.34862488e-03 2.27932376e-03
 7.07033641e-03 9.41478281e-04 1.02358943e-03 3.44612008e-03
 1.54626938e-04 1.04174512e-02 9.06988452e-03 6.19199877e-04
 1.09773171e-02 6.95774032e-04 7.72266389e-03 1.11236700e-02
 4.31442191e-03 8.42595691e-03 1.38462682e-03 6.22289270e-03]",1
